"","DataThrough","Season","TeamName","Seed","ConfShort","Coach","Wins","Losses","AdjEM","RankAdjEM","Pythag","RankPythag","AdjOE","RankAdjOE","OE","RankOE","AdjDE","RankAdjDE","DE","RankDE","Tempo","RankTempo","AdjTempo","RankAdjTempo","Luck","RankLuck","SOS","RankSOS","SOSO","RankSOSO","SOSD","RankSOSD","NCSOS","RankNCSOS","Event","APL_Off","RankAPL_Off","APL_Def","RankAPL_Def","ConfAPL_Off","RankConfAPL_Off","ConfAPL_Def","RankConfAPL_Def"
"1724","Wednesday, March 4",2026,"South Dakota",0,"Sum","Eric Peterson",16,15,-9.6113,277,0.2671,277,104.773,256,107.76,188,114.384,274,112.671,288,71.6584,34,69.9239,47,0.0602,51,-5.5268,281,107.391,261,112.918,315,-3.6712,284,NA,16.97,103,16.75,33,17.55,5,17.03,3
"1725","Wednesday, March 4",2026,"Mount St. Mary's",0,"MAAC","Donny Lind",15,16,-9.6113,278,0.2576,283,99.6766,328,100.252,324,109.288,167,104.344,87,67.9156,211,67.5873,164,0.0394,87,-7.2584,310,104.433,318,111.691,254,0.8,164,NA,17.37,160,17.85,265,17.66,5,18.21,7
"1726","Wednesday, March 4",2026,"Southern",0,"SWAC","Kevin Johnson",14,16,-9.6663,279,0.2642,281,103.766,272,104.246,266,113.432,260,110.838,240,71.7994,31,70.1156,37,0.0267,113,-5.2897,279,106.098,293,111.387,242,15.3149,3,NA,16.26,44,17.1,85,16.33,2,17.32,9
"1727","Wednesday, March 4",2026,"Delaware",0,"CUSA","Martin Ingelsby",9,20,-9.6937,280,0.267,278,105.618,247,104.988,254,115.311,293,113.085,294,63.7452,359,62.6819,361,-0.0143,224,-2.5161,217,107.903,245,110.42,205,-6.457,328,NA,20.2,365,17.45,163,20.73,12,17.91,7
"1728","Wednesday, March 4",2026,"Morehead St.",0,"OVC","Jonathan Mattox",19,12,-9.7237,281,0.2702,275,107.739,197,107.616,195,117.463,322,111.677,269,66.8232,256,65.2545,286,0.153,2,-7.0432,305,104.094,330,111.137,229,6.8104,45,NA,18.96,330,16.93,55,19.4,11,17.53,3
"1729","Wednesday, March 4",2026,"UTEP",0,"CUSA","Joe Golding",10,19,-9.8022,282,0.2578,282,101.783,308,99.9628,327,111.585,217,110.497,234,65.6002,316,64.9625,303,0.0111,155,0.4931,146,109.166,174,108.672,140,3.9826,94,NA,18.79,318,17.68,223,18.95,11,17.9,6
"1730","Wednesday, March 4",2026,"North Carolina A&T",0,"CAA","Monte Ross",11,18,-9.8534,283,0.2646,280,105.999,237,106.573,216,115.852,306,112.938,292,69.0397,145,68.3595,119,-0.024,253,-3.0088,225,107.867,247,110.876,220,-8.4976,352,NA,17.84,219,16.97,65,18.06,7,17.05,1
"1731","Wednesday, March 4",2026,"Brown",0,"Ivy","Mike Martin",9,17,-10.1106,284,0.2455,284,98.57,339,99.3294,333,108.681,159,105.965,113,66.4765,275,66.2875,231,-0.0558,319,-3.9215,247,108.113,235,112.035,276,-8.6294,354,NA,17.72,204,18.24,323,17.52,3,18.33,5
"1732","Wednesday, March 4",2026,"Southeastern Louisiana",0,"Slnd","David Kiefer",9,22,-10.5099,285,0.2401,289,99.7165,327,98.5202,340,110.226,197,108.419,179,65.6395,313,65.3325,284,-0.0058,201,-0.618,169,108.403,216,109.021,154,5.5921,62,NA,18.03,243,18.21,322,17.9,5,18.53,11
"1733","Wednesday, March 4",2026,"Mercyhurst",0,"NEC","Gary Manchel",16,16,-10.5775,286,0.2427,285,101.716,309,104.263,264,112.293,233,105.052,96,64.4874,344,64.5448,322,-0.0185,239,-10.8,358,103.151,352,113.951,349,0.3199,178,NA,19.69,361,17.22,109,19.31,7,18.01,2
"1734","Wednesday, March 4",2026,"East Texas A&M",0,"Slnd","Jaret Von Rosenberg",11,21,-10.7508,287,0.2376,291,100.74,317,98.4375,341,111.491,216,110.703,236,68.5075,180,68.0073,133,6e-04,185,-0.5609,167,108.405,214,108.965,150,6.9934,43,NA,17.27,144,17.71,234,17.3,2,18.45,10
"1735","Wednesday, March 4",2026,"Houston Christian",0,"Slnd","Craig Doty",12,19,-10.8338,288,0.242,286,103.782,271,103.31,280,114.616,279,112.571,285,64.231,349,64.0346,337,0.0377,92,-2.2989,212,107.621,255,109.92,182,-1.2185,224,NA,19.11,339,17.94,284,19.11,11,17.97,5
"1736","Wednesday, March 4",2026,"North Dakota",0,"Sum","Paul Sather",16,16,-11.2514,289,0.2413,287,107.423,202,106.585,215,118.675,335,115.457,324,69.6042,121,67.3102,179,0.1114,11,-3.9062,245,107.655,253,111.562,249,-0.1741,197,NA,17.48,170,17.16,99,17.49,4,17.58,6
"1737","Wednesday, March 4",2026,"Northeastern",0,"CAA","Bill Coen",6,23,-11.2557,290,0.2404,288,107,214,106.388,220,118.256,328,116.247,337,69.6179,120,69.3066,71,-0.05,312,-1.0195,177,108.79,191,109.81,180,-0.633,208,NA,17.11,120,17.36,143,17.15,2,17.37,2
"1738","Wednesday, March 4",2026,"Eastern Kentucky",0,"ASun","A.W. Hamilton",11,21,-11.5252,291,0.2399,290,109.283,169,111.379,111,120.808,353,119.103,355,68.6832,168,67.1764,184,-0.0169,232,-3.6711,239,109.195,172,112.866,314,3.5675,102,NA,18.24,261,16.6,20,18.5,9,16.74,1
"1739","Wednesday, March 4",2026,"Sacred Heart",0,"MAAC","Anthony Latina",13,18,-11.5704,292,0.2352,292,107.162,209,108.071,181,118.733,336,112.613,286,68.5931,173,68.5341,109,-0.0097,215,-7.6693,315,104.266,323,111.935,270,-2.039,246,NA,17.13,125,17.82,256,17.07,2,18.37,9
"1740","Wednesday, March 4",2026,"Jacksonville",0,"ASun","Jordan Mincy",12,20,-11.5728,293,0.2272,294,103.009,293,105.756,239,114.581,278,113.998,307,65.1785,330,63.2119,350,-0.0295,276,-3.9264,248,109.321,164,113.247,330,5.1162,75,NA,19.29,348,17.3,121,19.62,12,17.56,7
"1741","Wednesday, March 4",2026,"Lehigh",0,"PL","Brett Reed",15,16,-11.689,294,0.2251,295,103.023,292,104.447,262,114.712,282,109.358,202,66.6885,263,66.7209,213,0.0706,36,-7.7546,321,105.175,306,112.93,316,-0.6773,209,NA,17.9,227,18.06,302,18.26,5,18.18,5
"1742","Wednesday, March 4",2026,"Chattanooga",0,"SC","Dan Earl",13,18,-11.765,295,0.2273,293,104.802,255,108.971,166,116.567,313,114.852,319,67.7299,217,67.1188,185,-0.0182,237,-6.3813,295,108.225,228,114.606,358,-2.6666,261,NA,17.05,110,18.48,347,16.91,2,18.49,10
"1743","Wednesday, March 4",2026,"Alabama A&M",0,"SWAC","Donte Jackson",17,13,-11.875,296,0.2249,296,104.542,261,105.73,241,116.417,310,109.098,192,67.237,238,65.161,292,0.0704,37,-10.4495,355,102.414,359,112.863,313,-1.6522,236,NA,18.41,281,16.97,66,18.09,11,17.12,7
"1744","Wednesday, March 4",2026,"Texas Southern",0,"SWAC","Johnny Jones",12,16,-11.8915,297,0.2221,297,103.244,284,103.754,273,115.136,290,111.241,254,70.8834,62,68.828,99,-0.0165,231,-7.9105,325,104.423,319,112.334,294,13.1893,8,NA,17.07,114,16.79,36,16.84,6,17.46,10
"1745","Wednesday, March 4",2026,"Le Moyne",0,"NEC","Nate Champion",15,17,-12.0516,298,0.2166,299,101.884,307,104.888,256,113.936,268,106.546,127,69.1968,139,69.4714,63,-0.0183,238,-10.6827,357,102.929,356,113.612,345,-1.9502,244,NA,16.76,81,17.91,278,16.36,1,18.58,7
"1746","Wednesday, March 4",2026,"Grambling St.",0,"SWAC","Patrick Crarey",12,18,-12.0904,299,0.2072,302,97.7014,345,99.5228,331,109.792,183,104.181,83,69.4344,129,67.4384,173,-0.0489,310,-7.9805,327,104.012,331,111.992,274,2.0272,129,NA,17,105,17.64,213,16.79,5,17.7,11
"1747","Wednesday, March 4",2026,"Ball St.",0,"MAC","Mike Lewis",11,19,-12.1734,300,0.2063,306,97.9141,342,99.1646,336,110.087,192,108.535,184,65.2647,327,63.3847,347,-0.0048,197,-3.4863,236,108.394,217,111.881,266,-6.4695,329,NA,18.96,328,17.74,242,19.05,13,18.01,12
"1748","Wednesday, March 4",2026,"USC Upstate",0,"BSth","Marty Richter",13,19,-12.2975,301,0.2064,304,98.9728,337,100.673,319,111.27,214,107.601,156,69.235,138,67.5127,169,0.0252,115,-5.2566,277,106.597,283,111.853,262,-1.1007,220,NA,17.11,121,17.54,190,17.07,5,17.59,7
"1749","Wednesday, March 4",2026,"Loyola Chicago",0,"A10","Drew Valentine",7,23,-12.4703,302,0.2124,301,103.287,282,100.786,317,115.757,302,116.188,334,66.2975,285,65.7691,262,0.0547,56,2.9607,104,110.479,114,107.519,103,-4.5279,298,NA,18.41,282,17.86,269,18.69,12,16.93,1
"1750","Wednesday, March 4",2026,"Stetson",0,"ASun","Donnie Jones",12,20,-12.6349,303,0.2143,300,105.635,245,106.077,224,118.27,329,117.657,343,68.0512,204,66.7893,210,0.0149,146,-3.9853,250,108.752,194,112.737,309,4.861,80,NA,18.09,247,17.09,82,17.94,8,17.3,4
"1751","Wednesday, March 4",2026,"UNC Greensboro",0,"SC","Mike R. Jones",13,18,-12.6499,304,0.2183,298,107.843,195,110.088,136,120.492,350,118.7,352,68.8619,158,67.6842,155,0.0532,59,-5.1378,274,108.403,215,113.541,338,-0.3544,199,NA,17.3,151,17.41,153,17.12,3,17.8,6
"1752","Wednesday, March 4",2026,"West Georgia",0,"ASun","Dave Moore",15,16,-12.7228,305,0.207,303,102.7,296,106.659,213,115.423,296,113.995,306,70.0823,92,69.0218,88,0.083,26,-6.8574,304,108.457,209,115.314,363,-0.0906,196,NA,17.5,171,16.64,26,17.44,7,17.32,5
"1753","Wednesday, March 4",2026,"Georgia St.",0,"SB","Jonas Hayes",10,22,-12.8549,306,0.1984,311,99.5603,332,99.4328,332,112.415,236,109.282,198,68.7856,163,67.75,150,-0.0396,298,-3.6992,240,107.406,259,111.105,228,0.0264,188,NA,17.56,182,17.19,102,17.96,9,17.51,6
"1754","Wednesday, March 4",2026,"Little Rock",0,"OVC","Darrell Walker",12,20,-12.9096,307,0.2044,307,102.899,295,102.13,301,115.808,303,109.824,222,67.5963,220,66.5129,220,-0.0327,284,-6.183,292,103.786,341,109.969,187,4.8546,81,NA,18.03,241,17.14,94,17.78,4,17.59,4
"1755","Wednesday, March 4",2026,"Wagner",0,"NEC","Dwan McMillan",14,16,-12.9606,308,0.2039,308,103.054,290,105.426,244,116.014,307,109.574,209,65.3224,325,65.4321,274,0.0051,167,-9.4824,348,103.224,350,112.707,307,5.7969,60,NA,18.5,294,18.12,307,18.71,6,18.67,9
"1756","Wednesday, March 4",2026,"Central Connecticut",0,"NEC","Patrick Sellers",18,12,-12.9987,309,0.2063,305,104.571,260,107.725,192,117.57,323,109.839,225,65.189,329,65,298,0.1165,8,-11.1756,360,102.392,360,113.567,341,-2.356,254,NA,18.36,276,18.27,330,18.21,4,18.83,10
"1757","Wednesday, March 4",2026,"Oral Roberts",0,"Sum","Kory Barnett",10,22,-13.0387,310,0.2006,309,102.086,303,103.164,282,115.124,288,114.55,315,69.3021,132,67.5323,167,-0.0527,316,-1.8735,206,109.872,137,111.745,256,5.5198,64,NA,17.12,123,17.42,155,17.18,3,17.78,7
"1758","Wednesday, March 4",2026,"Tennessee Tech",0,"OVC","John Pelphrey",13,18,-13.1667,311,0.1998,310,102.683,298,103.111,283,115.849,305,110.298,230,68.2839,191,66.6784,214,-0.0276,266,-7.2273,309,103.868,335,111.096,227,3.8735,97,NA,17.68,199,17.34,137,18.39,7,17.94,8
"1759","Wednesday, March 4",2026,"Evansville",0,"MVC","David Ragland",7,24,-13.2234,312,0.1976,312,102.033,305,96.8139,347,115.257,291,115.718,330,67.5626,223,66.8474,202,-0.0077,208,4.5511,95,111.064,103,106.512,85,4.1828,89,NA,18.69,311,16.93,53,19.01,11,16.8,1
"1760","Wednesday, March 4",2026,"Louisiana",0,"SB","Quannas White",11,22,-13.2792,313,0.1935,314,100.505,322,99.5293,330,113.784,265,110.038,227,64.0841,354,63.169,353,0.0328,100,-4.3326,256,106.428,285,110.76,215,-1.8002,239,NA,19.36,352,18.03,297,19.19,12,18.3,12
"1761","Wednesday, March 4",2026,"Alabama St.",0,"SWAC","Tony Madlock",10,20,-13.3109,314,0.1933,315,100.638,321,100.863,315,113.949,269,109.657,215,71.3047,46,69.2535,72,-0.0566,320,-5.6196,284,104.982,309,110.602,211,8.6389,25,NA,16.8,86,16.84,40,16.59,4,17,6
"1762","Wednesday, March 4",2026,"Florida A&M",0,"SWAC","Charlie Ward",13,15,-13.696,315,0.1819,320,98.0373,341,98.8286,339,111.733,221,106.717,134,70.2177,87,67.9749,135,0.0664,43,-7.9919,328,104.55,316,112.542,299,7.9176,37,NA,17.51,175,16.49,12,17.84,10,16.95,4
"1763","Wednesday, March 4",2026,"IU Indy",0,"Horz","Ben Howlett",7,25,-13.8683,316,0.1948,313,105.579,248,107.443,201,119.448,343,118.531,350,74.9572,4,73.162,3,-0.0334,287,-3.2339,227,109.291,165,112.525,298,-0.6919,210,NA,15.82,23,16.23,5,16.73,2,16.95,1
"1764","Wednesday, March 4",2026,"Prairie View A&M",0,"SWAC","Byron Smith",13,17,-13.9263,317,0.1846,318,101.017,313,103.11,284,114.943,284,109.526,208,74.2026,7,72.1865,9,-0.0186,240,-8.8637,340,103.992,332,112.856,312,9.1557,23,NA,15.93,28,16.41,11,16.01,1,16.79,3
"1765","Wednesday, March 4",2026,"UMass Lowell",0,"AE","Pat Duquette",14,17,-14.2504,318,0.1828,319,102.451,300,104.03,271,116.702,315,111.594,266,68.967,151,69.0192,89,0.0034,174,-9.0621,344,103.727,342,112.789,311,2.3878,121,NA,17.65,193,17.09,84,17.67,5,17.79,2
"1766","Wednesday, March 4",2026,"Norfolk St.",0,"MEAC","Robert Jones",15,15,-14.2577,319,0.18,321,101.172,311,102.997,289,115.43,297,106.909,140,68.8774,157,67.7878,146,2e-04,187,-11.2062,361,101.875,361,113.081,321,0.5835,173,NA,17.31,153,17.67,219,16.76,3,17.88,7
"1767","Wednesday, March 4",2026,"Northern Arizona",0,"BSky","Shane Burcar",10,21,-14.3128,320,0.1886,317,105.821,241,104.257,265,120.133,348,119.169,357,65.4857,321,63.5898,343,0.0366,95,-0.6722,171,109.763,142,110.435,206,0.1641,185,NA,18.68,309,17.7,232,19.25,10,18.18,9
"1768","Wednesday, March 4",2026,"Cleveland St.",0,"Horz","Rob Summers",11,22,-14.6997,321,0.1902,316,109.473,166,110.078,137,124.173,362,124.406,365,71.3754,41,69.6571,60,0.0401,85,-1.8433,205,110.061,129,111.904,269,4.2993,86,NA,16.68,76,17.1,87,17.01,5,17.69,9
"1769","Wednesday, March 4",2026,"Loyola MD",0,"PL","Josh Loeffler",12,19,-14.7338,322,0.1784,322,103.763,273,105.884,233,118.497,333,112.547,284,68.2651,193,68.1956,128,-0.0257,260,-9.6266,351,103.834,338,113.461,337,-6.9645,333,NA,17.51,176,17.32,132,17.64,2,17.64,1
"1770","Wednesday, March 4",2026,"Albany",0,"AE","Dwayne Killings",11,20,-14.9185,323,0.1747,323,103.227,286,104.793,259,118.146,326,112.858,290,65.5737,319,65.0826,295,-0.0781,340,-7.1796,307,104.922,310,112.101,280,4.2278,87,NA,19.04,334,17.45,160,19.65,8,18.04,4
"1771","Wednesday, March 4",2026,"Eastern Illinois",0,"OVC","Marty Simmons",13,19,-15.0306,324,0.1593,328,96.5766,350,96.2742,352,111.607,219,107.993,169,66.3646,283,65.5379,269,0.049,65,-5.8979,288,105.069,307,110.967,225,12.5391,12,NA,18.33,268,17.53,187,18.16,5,17.89,7
"1772","Wednesday, March 4",2026,"Arkansas Pine Bluff",0,"SWAC","Solomon Bozeman",12,18,-15.0628,325,0.173,324,103.338,281,103.1,285,118.4,330,115.644,329,71.3138,45,68.686,103,0.0605,50,-4.5608,260,106.625,281,111.186,233,14.6879,4,NA,16.27,46,17.31,124,16.43,3,18.26,12
"1773","Wednesday, March 4",2026,"Cal St. Bakersfield",0,"BW","Mike Scott",8,22,-15.0943,326,0.1698,325,102.011,306,99.3236,334,117.105,319,114.306,314,72.0326,27,69.7151,57,0.0224,124,0.5945,144,108.188,232,107.593,104,0.3624,176,NA,17.33,156,16.07,3,17.29,8,15.86,1
"1774","Wednesday, March 4",2026,"Lafayette",0,"PL","Mike McGarvey",11,21,-15.5136,327,0.1616,327,100.802,316,102.888,292,116.315,308,112.055,275,66.9172,250,66.6604,216,0.0091,159,-7.7229,318,105.275,304,112.998,318,-1.0387,219,NA,18.16,253,17.66,218,18.28,6,18.08,2
"1775","Wednesday, March 4",2026,"Manhattan",0,"MAAC","John Gallagher",12,19,-16.2166,328,0.1617,326,105.393,250,105.778,238,121.61,356,115.593,327,68.1271,201,67.755,149,0.0587,52,-8.0496,329,103.423,347,111.472,245,-2.8842,270,NA,17.77,212,17.41,152,17.87,6,17.79,1
"1776","Wednesday, March 4",2026,"New Haven",0,"NEC","Ted Hotaling",14,17,-16.2545,329,0.1421,331,96.0462,352,96.7611,348,112.301,234,106.244,118,63.529,362,63.2082,351,0.0413,84,-9.3903,346,103.234,349,112.624,302,3.0169,109,NA,19.57,356,17.65,215,19.66,9,18.07,3
"1777","Wednesday, March 4",2026,"Holy Cross",0,"PL","Dave Paulsen",11,21,-16.8128,330,0.1458,330,101.151,312,103.279,281,117.964,324,113.908,305,65.77,307,65.3728,280,0.0033,175,-7.0864,306,106.095,294,113.181,327,-0.0081,189,NA,18.23,259,18.07,303,18.33,7,18.24,6
"1778","Wednesday, March 4",2026,"NJIT",0,"AE","Grant Billmeier",15,16,-16.8416,331,0.1381,332,97.5784,346,98.2243,342,114.42,275,109.184,195,68.1617,200,67.7949,144,0.113,9,-8.876,341,103.832,339,112.708,308,1.0519,157,NA,17.42,164,17.64,214,17.39,2,18.43,6
"1779","Wednesday, March 4",2026,"Northern Illinois",0,"MAC","Rashon Burno",9,20,-16.9804,332,0.1364,333,97.5225,347,96.9678,346,114.503,276,113.33,296,68.9565,152,67.3784,175,0.0115,152,-1.7082,199,108.663,199,110.372,198,2.1235,126,NA,18,237,16.93,54,17.98,10,17.22,6
"1780","Wednesday, March 4",2026,"Bucknell",0,"PL","John Griffin",10,22,-17.2982,333,0.133,335,97.7026,344,99.1619,337,115.001,287,112.335,279,67.1061,243,66.831,205,0.0241,117,-6.3642,294,106.794,278,113.158,325,2.0926,127,NA,18.03,242,17.8,252,18.08,4,18.12,4
"1781","Wednesday, March 4",2026,"Stonehill",0,"NEC","Chris Kraus",12,20,-17.5343,334,0.1195,339,92.4354,361,95.3576,354,109.97,187,103.633,70,66.6031,270,66.1806,236,0.0013,180,-10.4183,354,103.124,354,113.542,339,-3.0108,274,NA,18.45,284,17.73,237,18.27,5,18.65,8
"1782","Wednesday, March 4",2026,"North Florida",0,"ASun","Bobby Kennen",7,25,-17.6329,335,0.1471,329,106.791,219,106.749,212,124.424,363,123.64,363,71.9545,29,70.2571,36,-0.0293,275,-3.3275,228,108.42,212,111.748,257,8.0289,34,NA,16.91,98,16.4,10,17.18,4,16.81,2
"1783","Wednesday, March 4",2026,"Fairleigh Dickinson",0,"NEC","Jack Castleberry",11,21,-17.7664,336,0.1338,334,100.737,318,101.253,310,118.504,334,112.355,280,64.1558,352,63.8082,340,-0.0061,204,-8.4646,335,103.787,340,112.252,287,5.4854,66,NA,19.36,351,17.93,281,20.04,10,18.5,5
"1784","Wednesday, March 4",2026,"UTSA",0,"Amer","Austin Claunch",5,24,-18.5131,337,0.1241,336,99.9691,326,96.7424,349,118.482,332,119.106,356,69.6486,118,68.4257,116,0.0029,176,1.8168,114,110.15,126,108.333,128,2.2892,123,NA,17.11,122,17.21,107,17.44,8,17.34,5
"1785","Wednesday, March 4",2026,"Southern Indiana",0,"OVC","Stan Gouard",7,23,-18.5501,338,0.1153,342,95.6877,353,97.1488,345,114.238,271,107.731,160,68.5142,179,67.3673,176,-0.1049,361,-7.9755,326,103.927,334,111.902,268,-1.5161,231,NA,17.9,228,16.94,57,18.54,10,17.36,2
"1786","Wednesday, March 4",2026,"Niagara",0,"MAAC","Greg Paulus",8,22,-18.5575,339,0.123,338,99.6039,331,100.163,325,118.161,327,113.099,295,63.0917,365,61.9421,365,-0.0379,294,-8.0956,330,104.188,324,112.283,292,-3.8338,288,NA,19.85,363,17.84,262,20.41,13,18.2,6
"1787","Wednesday, March 4",2026,"Army",0,"PL","Kevin Kuwik",11,21,-18.6032,340,0.1238,337,100.274,323,103.083,286,118.877,339,115.171,322,67.2649,235,66.9762,193,0.0441,76,-7.7938,323,105.643,299,113.437,334,-1.8184,240,NA,17.89,226,17.73,239,17.64,3,18.35,8
"1788","Wednesday, March 4",2026,"Jackson St.",0,"SWAC","Mo Williams",10,20,-19.0238,341,0.119,340,100.023,325,97.3131,343,119.047,340,117.81,344,71.3448,43,69.4336,67,0.0871,23,-4.8854,269,106.293,289,111.179,232,13.3929,7,NA,17.67,198,15.83,1,17.45,8,16.07,1
"1789","Wednesday, March 4",2026,"Canisius",0,"MAAC","Jim Christian",10,21,-19.2389,342,0.1076,346,95.2761,355,96.2957,351,114.515,277,110.308,231,64.3232,348,64.0886,335,0.0187,132,-7.6917,316,104.725,313,112.417,296,-3.0483,275,NA,19.11,338,17.92,279,18.95,9,18.02,4
"1790","Wednesday, March 4",2026,"North Alabama",0,"ASun","Tony Pujol",9,21,-19.2548,343,0.1156,341,99.4827,333,102.606,294,118.738,337,117.926,347,65.5759,318,64.7109,315,0.0565,54,-4.5328,258,109.157,175,113.69,347,2.5865,116,NA,18.87,324,17.57,200,18.9,10,17.51,6
"1791","Wednesday, March 4",2026,"Maryland Eastern Shore",0,"MEAC","Cleo Hill",9,21,-19.5669,344,0.1041,348,95.083,356,94.7404,358,114.65,281,108.964,189,64.7242,339,63.0624,355,-0.0336,289,-7.3691,311,104.918,311,112.287,293,5.386,68,NA,19.68,360,17.12,90,19.21,8,17.52,2
"1792","Wednesday, March 4",2026,"Alcorn St.",0,"SWAC","Jake Morton",8,21,-19.5849,345,0.1105,344,98.4984,340,97.2358,344,118.083,325,115.99,333,69.3204,130,66.9212,198,0.0387,89,-4.0863,252,106.293,290,110.379,199,12.7097,11,NA,18.01,238,16.53,13,18.45,12,17.22,8
"1793","Wednesday, March 4",2026,"Chicago St.",0,"NEC","Landon Bussie",7,25,-19.7304,346,0.1108,343,99.4031,335,98.9773,338,119.134,341,115.514,326,65.7649,308,65.2307,288,-0.032,280,-4.5523,259,105.861,297,110.413,204,11.0787,16,NA,19.32,349,17,68,19.53,8,17.86,1
"1794","Wednesday, March 4",2026,"Air Force",0,"MWC","Joe Scott",3,27,-19.784,347,0.1052,347,96.6843,349,92.2458,363,116.468,311,119.021,354,67.3554,229,66.0062,250,-0.0016,192,4.8555,93,112.019,91,107.164,97,-4.1981,293,NA,19.28,346,16.15,4,19.27,12,16.19,1
"1795","Wednesday, March 4",2026,"North Carolina Central",0,"MEAC","LeVelle Moton",12,16,-20.1075,348,0.1096,345,100.649,320,100.826,316,120.757,352,116.237,336,67.3531,230,66.1136,241,0.0632,49,-7.7301,320,103.959,333,111.689,253,9.7935,22,NA,17.63,188,17.83,259,17.43,4,18.41,8
"1796","Wednesday, March 4",2026,"Maine",0,"AE","Chris Markwood",8,23,-20.5228,349,0.0898,353,92.0107,363,94.8039,357,112.533,238,106.001,114,64.8529,335,64.6597,318,-0.0211,245,-8.9446,342,104.155,327,113.1,322,-1.3327,226,NA,17.91,229,18.97,362,17.47,3,19.33,8
"1797","Wednesday, March 4",2026,"New Hampshire",0,"AE","Nathan Davis",9,20,-20.6481,350,0.0942,352,94.9373,357,96.1601,353,115.585,299,110.103,229,67.2958,234,67.4106,174,-0.0013,191,-8.47,336,104.185,325,112.654,304,5.4532,67,NA,17.56,180,17.99,292,17.49,4,18.53,7
"1798","Wednesday, March 4",2026,"Morgan St.",0,"MEAC","Kevin Broadus",13,15,-20.8437,351,0.1031,350,100.732,319,101.113,311,121.576,355,114.21,312,70.959,59,70.8115,24,0.104,13,-10.8776,359,101.78,363,112.658,305,-1.3334,227,NA,16.56,69,17.36,144,15.54,1,17.69,6
"1799","Wednesday, March 4",2026,"Louisiana Monroe",0,"SB","Phil Cunningham",4,28,-20.9777,352,0.1034,349,101.528,310,100.485,321,122.506,359,119.723,359,70.7063,74,70.062,38,-0.0988,359,-3.4455,234,106.723,280,110.168,191,-0.8438,213,NA,17.06,113,16.86,43,17.11,5,17,4
"1800","Wednesday, March 4",2026,"The Citadel",0,"SC","Ed Conroy",10,21,-21.0029,353,0.0983,351,98.8152,338,101.004,313,119.818,345,118.676,351,64.8234,338,64.2038,332,0.0197,129,-5.2442,276,108.34,222,113.585,343,-1.4705,230,NA,19.29,347,17.51,177,19.39,10,17.65,3
"1801","Wednesday, March 4",2026,"Saint Francis",0,"NEC","Luke McConnell",7,24,-22.4636,354,0.0877,354,99.4575,334,99.7669,329,121.921,358,117.868,345,69.9877,95,69.8721,50,-0.025,256,-6.796,302,105.177,305,111.973,273,7.3052,41,NA,17.05,109,17.2,103,16.64,2,18.13,4
"1802","Wednesday, March 4",2026,"Bryant",0,"AE","Jamion Christian",9,21,-22.6221,355,0.082,355,96.786,348,96.5198,350,119.408,342,112.009,274,64.6299,342,64.2048,331,0.0079,162,-8.1082,331,103.545,344,111.653,251,2.6279,115,NA,19.55,355,17.45,162,20.18,9,17.62,1
"1803","Wednesday, March 4",2026,"Rider",0,"MAAC","Kevin Baggett",4,25,-24.4474,356,0.068,356,95.625,354,95.2642,356,120.072,346,116.646,341,65.6969,311,65.6955,264,-0.0235,251,-4.8105,267,106.085,295,110.895,221,11.0227,17,NA,19.24,345,17.38,149,19.2,12,17.89,3
"1804","Wednesday, March 4",2026,"Kansas City",0,"Sum","Marvin Menzies",4,27,-25.0729,357,0.0589,360,92.0111,362,93.4387,361,117.084,318,118.099,349,71.4274,40,69.6674,58,-0.0174,235,-1.3322,189,110.509,113,111.841,261,6.2157,52,NA,17.3,150,16.35,8,17.15,2,16.83,1
"1805","Wednesday, March 4",2026,"South Carolina St.",0,"MEAC","Erik Martin",8,21,-25.2217,358,0.0624,359,94.8895,358,95.3507,355,120.111,347,115.812,332,69.9625,99,67.9216,138,0.0211,126,-7.7269,319,104.527,317,112.254,288,3.9812,95,NA,18.52,295,16,2,18.83,7,16.58,1
"1806","Wednesday, March 4",2026,"Binghamton",0,"AE","Levell Sanders",8,23,-25.5584,359,0.0647,358,97.7497,343,100.464,322,123.308,361,115.158,321,65.1072,332,65.1761,291,-0.0192,241,-12.1379,363,101.872,362,114.01,350,-8.121,349,NA,19.24,344,17.37,146,19.44,7,17.94,3
